person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,income_group,loan_income_ratio,emp_category
22,33000,RENT,6.0,DEBTCONSOLIDATION,C,6000,13.85,0,0.18,N,3,Medium Income,0.181818181818182,Experienced
21,35000,MORTGAGE,5.0,EDUCATION,B,1500,9.63,0,0.04,N,2,Medium Income,0.0428571428571429,Mid
23,118000,MORTGAGE,4.0,VENTURE,C,12000,13.11,0,0.1,N,2,High Income,0.101694915254237,Mid
26,95000,RENT,0.0,VENTURE,B,12000,10.65,0,0.13,N,3,High Income,0.126315789473684,New
26,42000,RENT,2.0,EDUCATION,C,4800,14.27,1,0.11,Y,2,Medium Income,0.114285714285714,Mid
22,64000,RENT,7.0,VENTURE,D,13000,14.11,0,0.2,N,3,Medium Income,0.203125,Experienced
24,41160,RENT,2.0,DEBTCONSOLIDATION,A,4000,,0,0.1,N,3,Medium Income,0.0971817298347911,Mid
23,57000,OWN,7.0,EDUCATION,B,4200,10.51,0,0.07,N,4,Medium Income,0.0736842105263158,Experienced
22,90000,MORTGAGE,6.0,MEDICAL,B,9500,,0,0.11,N,3,High Income,0.105555555555556,Experienced
25,33000,RENT,1.0,VENTURE,C,7100,14.65,1,0.22,Y,3,Medium Income,0.215151515151515,New
25,216000,MORTGAGE,2.0,HOMEIMPROVEMENT,D,25000,16.07,0,0.12,N,2,High Income,0.115740740740741,Mid
26,37820,MORTGAGE,3.0,DEBTCONSOLIDATION,A,6300,,0,0.17,N,2,Medium Income,0.166578529878371,Mid
21,15360,RENT,0.0,DEBTCONSOLIDATION,B,1600,12.69,0,0.1,N,3,Low Income,0.104166666666667,New
24,45888,RENT,5.0,EDUCATION,A,9000,5.79,0,0.2,N,4,Medium Income,0.196129707112971,Mid
22,58000,RENT,5.0,PERSONAL,B,4000,10.0,0,0.07,N,4,Medium Income,0.0689655172413793,Mid
22,190000,RENT,3.0,VENTURE,A,12600,6.92,0,0.07,N,3,High Income,0.0663157894736842,Mid
26,75000,MORTGAGE,5.0,EDUCATION,A,12500,5.99,0,0.17,N,4,High Income,0.166666666666667,Mid
22,41600,OWN,4.0,EDUCATION,B,12000,12.42,0,0.29,N,4,Medium Income,0.288461538461538,Mid
23,90000,RENT,0.0,EDUCATION,A,12000,8.9,0,0.13,N,2,High Income,0.133333333333333,New
26,51996,RENT,1.0,MEDICAL,C,10000,13.23,0,0.19,N,4,Medium Income,0.192322486345103,New
25,88500,RENT,3.0,VENTURE,C,7200,13.47,0,0.08,Y,2,High Income,0.0813559322033898,Mid
26,30000,OWN,0.0,HOMEIMPROVEMENT,C,15000,13.22,0,0.5,Y,2,Medium Income,0.5,New
23,45000,MORTGAGE,1.0,EDUCATION,B,10000,12.21,0,0.22,N,4,Medium Income,0.222222222222222,New
24,30000,OWN,7.0,HOMEIMPROVEMENT,C,10000,12.61,0,0.33,Y,2,Medium Income,0.333333333333333,Experienced
25,32000,RENT,1.0,MEDICAL,E,2500,16.45,1,0.08,N,3,Medium Income,0.078125,New
22,36000,MORTGAGE,6.0,VENTURE,D,1400,14.84,0,0.04,N,2,Medium Income,0.0388888888888889,Experienced
23,48000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,10000,10.65,0,0.21,N,4,Medium Income,0.208333333333333,Experienced
23,24000,RENT,4.0,DEBTCONSOLIDATION,A,5000,6.62,0,0.21,N,2,Low Income,0.208333333333333,Mid
24,60000,RENT,1.0,EDUCATION,B,10000,,0,0.17,N,2,Medium Income,0.166666666666667,New
24,10000,RENT,8.0,PERSONAL,A,3000,7.9,1,0.3,N,3,Low Income,0.3,Experienced
25,35000,RENT,3.0,VENTURE,B,2400,12.53,0,0.07,N,2,Medium Income,0.0685714285714286,Mid
23,39000,RENT,1.0,DEBTCONSOLIDATION,D,6000,15.99,1,0.15,Y,3,Medium Income,0.153846153846154,New
23,100000,MORTGAGE,7.0,EDUCATION,A,15000,7.88,0,0.15,N,4,High Income,0.15,Experienced
22,27120,RENT,5.0,EDUCATION,C,9250,13.11,1,0.34,N,3,Low Income,0.341076696165192,Mid
25,25920,RENT,0.0,VENTURE,B,2300,11.11,0,0.09,N,2,Low Income,0.0887345679012346,New
22,75000,RENT,2.0,MEDICAL,C,20000,,0,0.27,Y,2,High Income,0.266666666666667,Mid
24,102000,MORTGAGE,5.0,EDUCATION,C,12000,15.27,0,0.12,Y,3,High Income,0.117647058823529,Mid
25,50000,RENT,3.0,PERSONAL,D,4000,14.61,0,0.08,Y,4,Medium Income,0.08,Mid
26,94000,MORTGAGE,1.0,MEDICAL,A,5000,7.68,0,0.05,N,3,High Income,0.0531914893617021,New
24,40000,RENT,5.0,DEBTCONSOLIDATION,A,10000,7.88,0,0.25,N,3,Medium Income,0.25,Mid
24,69764,RENT,2.0,VENTURE,D,1500,14.42,1,0.02,Y,4,Medium Income,0.0215010607189955,Mid
22,21600,RENT,1.0,EDUCATION,D,2400,16.29,1,0.11,N,4,Low Income,0.111111111111111,New
26,20000,MORTGAGE,5.0,MEDICAL,A,4800,5.99,0,0.24,N,3,Low Income,0.24,Mid
23,49000,MORTGAGE,7.0,MEDICAL,G,15000,19.82,1,0.31,Y,3,Medium Income,0.306122448979592,Experienced
24,128000,MORTGAGE,4.0,EDUCATION,A,12000,6.03,0,0.09,N,2,High Income,0.09375,Mid
25,62500,RENT,6.0,HOMEIMPROVEMENT,B,4000,10.37,0,0.06,N,3,Medium Income,0.064,Experienced
21,40000,RENT,4.0,EDUCATION,A,5000,5.79,0,0.13,N,2,Medium Income,0.125,Mid
22,44000,RENT,1.0,VENTURE,E,16000,16.35,1,0.36,N,4,Medium Income,0.363636363636364,New
25,85000,MORTGAGE,5.0,EDUCATION,C,9600,13.85,0,0.11,N,2,High Income,0.112941176470588,Mid
24,64600,RENT,2.0,PERSONAL,A,5000,7.9,0,0.08,N,3,Medium Income,0.0773993808049536,Mid
22,60000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,3950,10.65,0,0.07,N,4,Medium Income,0.0658333333333333,Experienced
26,65000,MORTGAGE,11.0,VENTURE,A,10950,7.88,0,0.17,N,2,Medium Income,0.168461538461538,Experienced
26,36800,RENT,0.0,MEDICAL,B,5900,10.71,0,0.16,N,4,Medium Income,0.160326086956522,New
24,54000,MORTGAGE,8.0,PERSONAL,D,1500,14.42,1,0.03,Y,4,Medium Income,0.0277777777777778,Experienced
23,16000,MORTGAGE,1.0,DEBTCONSOLIDATION,C,5600,12.84,1,0.35,Y,2,Low Income,0.35,New
23,39000,RENT,3.0,MEDICAL,B,10000,11.99,1,0.26,N,2,Medium Income,0.256410256410256,Mid
24,45000,RENT,8.0,PERSONAL,C,8000,12.73,0,0.18,N,2,Medium Income,0.177777777777778,Experienced
23,78000,MORTGAGE,7.0,DEBTCONSOLIDATION,C,4200,13.06,0,0.05,Y,3,High Income,0.0538461538461538,Experienced
24,100000,MORTGAGE,0.0,MEDICAL,C,10000,12.87,0,0.1,Y,4,High Income,0.1,New
22,44400,RENT,3.0,VENTURE,C,12800,12.73,0,0.29,N,4,Medium Income,0.288288288288288,Mid
26,55000,RENT,1.0,EDUCATION,C,3000,,0,0.05,Y,2,Medium Income,0.0545454545454545,New
25,125000,MORTGAGE,9.0,EDUCATION,B,12000,9.91,0,0.1,N,3,High Income,0.096,Experienced
25,37980,MORTGAGE,7.0,PERSONAL,A,3500,6.03,0,0.09,N,3,Medium Income,0.0921537651395471,Experienced
23,75000,OWN,8.0,VENTURE,A,8000,6.17,0,0.11,N,2,High Income,0.106666666666667,Experienced
22,28800,RENT,6.0,MEDICAL,B,8000,11.49,0,0.28,N,2,Low Income,0.277777777777778,Experienced
25,53000,MORTGAGE,4.0,EDUCATION,A,6000,6.62,0,0.11,N,2,Medium Income,0.113207547169811,Mid
22,26004,RENT,5.0,VENTURE,B,4800,10.99,0,0.18,N,3,Low Income,0.184586986617443,Mid
25,70000,RENT,3.0,MEDICAL,A,5600,7.9,0,0.08,N,3,Medium Income,0.08,Mid
21,38400,OWN,0.0,VENTURE,C,12200,,0,0.32,Y,4,Medium Income,0.317708333333333,New
22,130000,MORTGAGE,3.0,VENTURE,B,24250,12.18,0,0.19,N,4,High Income,0.186538461538462,Mid
24,49000,MORTGAGE,0.0,HOMEIMPROVEMENT,B,5000,12.18,1,0.1,N,3,Medium Income,0.102040816326531,New
22,72000,RENT,6.0,EDUCATION,E,15000,17.19,0,0.21,N,4,High Income,0.208333333333333,Experienced
26,78000,RENT,6.0,DEBTCONSOLIDATION,C,18000,13.49,0,0.23,N,4,High Income,0.230769230769231,Experienced
25,48000,RENT,9.0,PERSONAL,B,4800,,0,0.1,N,4,Medium Income,0.1,Experienced
21,27600,RENT,4.0,EDUCATION,A,7500,6.76,0,0.27,N,4,Low Income,0.271739130434783,Mid
25,115000,MORTGAGE,4.0,PERSONAL,A,20000,6.91,0,0.17,N,4,High Income,0.173913043478261,Mid
22,56400,RENT,2.0,EDUCATION,A,9500,8.9,0,0.17,N,2,Medium Income,0.168439716312057,Mid
21,18000,RENT,2.0,PERSONAL,B,4500,10.38,1,0.25,N,3,Low Income,0.25,Mid
22,50000,RENT,4.0,PERSONAL,A,10000,6.17,0,0.2,N,3,Medium Income,0.2,Mid
23,65000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,7000,8.49,0,0.11,N,4,Medium Income,0.107692307692308,New
22,32240,RENT,3.0,PERSONAL,C,15000,13.22,1,0.47,N,2,Medium Income,0.465260545905707,Mid
23,55000,MORTGAGE,5.0,EDUCATION,A,15000,6.17,0,0.27,N,3,Medium Income,0.272727272727273,Mid
21,57000,RENT,3.0,VENTURE,A,3000,5.42,0,0.05,N,2,Medium Income,0.0526315789473684,Mid
23,26000,RENT,1.0,EDUCATION,B,4000,,0,0.15,N,4,Low Income,0.153846153846154,New
25,69000,RENT,1.0,PERSONAL,D,8000,13.99,1,0.12,N,2,Medium Income,0.115942028985507,New
25,75000,MORTGAGE,4.0,VENTURE,C,12000,13.49,0,0.16,N,2,High Income,0.16,Mid
22,59000,MORTGAGE,7.0,PERSONAL,D,4900,15.62,1,0.08,N,3,Medium Income,0.0830508474576271,Experienced
24,37000,RENT,8.0,EDUCATION,D,10500,,0,0.28,N,4,Medium Income,0.283783783783784,Experienced
22,70000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,21000,8.88,0,0.3,N,3,Medium Income,0.3,Mid
22,54000,RENT,4.0,MEDICAL,C,8075,13.06,0,0.15,N,3,Medium Income,0.149537037037037,Mid
24,79000,RENT,8.0,DEBTCONSOLIDATION,A,21000,7.9,0,0.27,N,4,High Income,0.265822784810127,Experienced
25,26000,RENT,4.0,MEDICAL,C,8000,12.87,1,0.31,Y,3,Low Income,0.307692307692308,Mid
23,159996,MORTGAGE,2.0,PERSONAL,A,12000,5.42,0,0.08,N,4,High Income,0.0750018750468762,Mid
22,52000,MORTGAGE,5.0,VENTURE,A,6000,7.9,0,0.12,N,2,Medium Income,0.115384615384615,Mid
22,17280,RENT,0.0,VENTURE,D,3500,,1,0.2,Y,4,Low Income,0.202546296296296,New
23,50000,MORTGAGE,3.0,EDUCATION,A,10000,6.03,0,0.2,N,4,Medium Income,0.2,Mid
24,45000,RENT,3.0,PERSONAL,A,7800,7.51,0,0.17,N,2,Medium Income,0.173333333333333,Mid
25,128500,MORTGAGE,1.0,HOMEIMPROVEMENT,C,15000,12.53,0,0.12,Y,3,High Income,0.116731517509728,New
24,87000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,10000,10.36,0,0.11,N,2,High Income,0.114942528735632,Mid
22,18000,RENT,1.0,EDUCATION,B,7000,10.65,1,0.39,N,3,Low Income,0.388888888888889,New
24,65000,RENT,0.0,VENTURE,B,7000,11.83,0,0.11,N,3,Medium Income,0.107692307692308,New
26,105000,RENT,1.0,DEBTCONSOLIDATION,B,12100,,0,0.12,N,3,High Income,0.115238095238095,New
23,92004,RENT,6.0,MEDICAL,C,30000,15.23,1,0.33,Y,2,High Income,0.326072779444372,Experienced
22,55000,RENT,2.0,DEBTCONSOLIDATION,A,6000,8.9,0,0.11,N,4,Medium Income,0.109090909090909,Mid
24,36000,RENT,5.0,VENTURE,D,6000,14.96,0,0.17,N,3,Medium Income,0.166666666666667,Mid
26,39000,RENT,2.0,EDUCATION,A,8000,6.62,0,0.21,N,2,Medium Income,0.205128205128205,Mid
23,60000,MORTGAGE,7.0,VENTURE,A,7200,,0,0.12,N,4,Medium Income,0.12,Experienced
25,44000,RENT,1.0,MEDICAL,D,8000,12.92,1,0.18,N,2,Medium Income,0.181818181818182,New
25,150000,MORTGAGE,9.0,DEBTCONSOLIDATION,B,25000,10.25,0,0.17,N,4,High Income,0.166666666666667,Experienced
25,78600,RENT,0.0,MEDICAL,C,8400,13.48,0,0.11,N,4,High Income,0.106870229007634,New
21,18000,RENT,,MEDICAL,C,2400,14.72,0,0.13,N,3,Low Income,0.133333333333333,Experienced
23,30000,RENT,1.0,EDUCATION,D,1450,15.58,1,0.05,Y,3,Medium Income,0.0483333333333333,New
22,54000,RENT,4.0,EDUCATION,E,5000,16.35,1,0.09,N,4,Medium Income,0.0925925925925926,Mid
25,24000,RENT,9.0,PERSONAL,B,9600,11.71,1,0.4,N,3,Low Income,0.4,Experienced
23,25920,RENT,4.0,PERSONAL,D,10000,15.58,1,0.39,N,4,Low Income,0.385802469135802,Mid
23,36000,RENT,1.0,EDUCATION,A,7000,7.9,0,0.19,N,4,Medium Income,0.194444444444444,New
22,126500,RENT,1.0,DEBTCONSOLIDATION,C,19200,13.79,0,0.15,Y,3,High Income,0.151778656126482,New
22,54000,RENT,4.0,VENTURE,B,5600,9.63,0,0.1,N,3,Medium Income,0.103703703703704,Mid
24,39996,OWN,0.0,PERSONAL,A,3000,7.37,0,0.08,N,2,Medium Income,0.075007500750075,New
23,58200,MORTGAGE,2.0,PERSONAL,B,13000,,0,0.22,N,3,Medium Income,0.223367697594502,Mid
23,80196,OWN,2.0,PERSONAL,B,30000,9.91,0,0.37,N,3,High Income,0.374083495436181,Mid
23,21600,RENT,2.0,HOMEIMPROVEMENT,D,6000,14.42,1,0.28,N,2,Low Income,0.277777777777778,Mid
24,22800,OWN,3.0,MEDICAL,B,4750,11.36,0,0.21,N,4,Low Income,0.208333333333333,Mid
26,48000,RENT,10.0,EDUCATION,B,4225,9.83,0,0.09,N,3,Medium Income,0.0880208333333333,Experienced
23,69996,MORTGAGE,7.0,VENTURE,A,3000,6.39,0,0.04,N,4,Medium Income,0.0428595919766844,Experienced
26,20000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,1500,7.74,0,0.07,N,4,Low Income,0.075,New
22,55000,RENT,6.0,VENTURE,C,6000,14.27,0,0.11,N,3,Medium Income,0.109090909090909,Experienced
23,30000,RENT,0.0,DEBTCONSOLIDATION,B,5000,11.86,0,0.17,N,4,Medium Income,0.166666666666667,New
25,50000,MORTGAGE,2.0,PERSONAL,A,10000,7.9,0,0.2,N,4,Medium Income,0.2,Mid
23,75000,MORTGAGE,5.0,PERSONAL,B,5000,11.12,0,0.07,N,2,High Income,0.0666666666666667,Mid
25,30720,RENT,6.0,MEDICAL,B,10000,10.37,1,0.33,N,3,Medium Income,0.325520833333333,Experienced
26,41892,RENT,8.0,DEBTCONSOLIDATION,C,11300,13.22,0,0.27,Y,4,Medium Income,0.269741239377447,Experienced
26,18700,RENT,2.0,MEDICAL,A,1500,5.42,0,0.08,N,3,Low Income,0.0802139037433155,Mid
23,58000,OTHER,0.0,VENTURE,B,16000,12.21,0,0.28,N,4,Medium Income,0.275862068965517,New
23,34000,OWN,7.0,EDUCATION,A,10950,7.29,0,0.32,N,2,Medium Income,0.322058823529412,Experienced
22,29100,RENT,2.0,VENTURE,D,6250,16.07,1,0.21,N,4,Low Income,0.214776632302405,Mid
23,149385,OWN,7.0,PERSONAL,A,7000,8.94,0,0.05,N,2,High Income,0.0468587876962212,Experienced
23,36000,RENT,,DEBTCONSOLIDATION,B,9000,11.11,0,0.25,N,4,Medium Income,0.25,Experienced
26,76668,RENT,10.0,DEBTCONSOLIDATION,A,7200,9.63,0,0.09,N,4,High Income,0.0939114102363437,Experienced
25,155004,MORTGAGE,9.0,DEBTCONSOLIDATION,A,10500,7.49,0,0.07,N,3,High Income,0.0677401873500039,Experienced
24,46800,MORTGAGE,6.0,DEBTCONSOLIDATION,A,12000,6.99,0,0.26,N,3,Medium Income,0.256410256410256,Experienced
21,46800,MORTGAGE,,MEDICAL,A,5000,7.51,0,0.11,N,4,Medium Income,0.106837606837607,Experienced
25,85000,RENT,9.0,HOMEIMPROVEMENT,A,5750,7.29,0,0.07,N,3,High Income,0.0676470588235294,Experienced
26,58000,RENT,0.0,HOMEIMPROVEMENT,B,20000,10.25,1,0.34,N,4,Medium Income,0.344827586206897,New
25,47412,MORTGAGE,0.0,EDUCATION,A,6500,8.59,0,0.14,N,3,Medium Income,0.137096093815912,New
22,45000,RENT,3.0,EDUCATION,B,5000,11.11,0,0.11,N,4,Medium Income,0.111111111111111,Mid
22,25200,RENT,1.0,EDUCATION,B,4000,,0,0.16,N,3,Low Income,0.158730158730159,New
26,41400,RENT,5.0,MEDICAL,B,7300,9.45,0,0.18,N,2,Medium Income,0.176328502415459,Mid
24,45000,MORTGAGE,3.0,VENTURE,C,15000,13.06,0,0.33,N,3,Medium Income,0.333333333333333,Mid
23,21000,RENT,6.0,EDUCATION,A,7500,6.91,1,0.36,N,2,Low Income,0.357142857142857,Experienced
23,46800,OWN,7.0,VENTURE,C,9000,,0,0.19,N,4,Medium Income,0.192307692307692,Experienced
21,65000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,2200,12.42,0,0.03,N,3,Medium Income,0.0338461538461538,Mid
23,38800,RENT,2.0,EDUCATION,A,14575,,1,0.38,N,2,Medium Income,0.375644329896907,Mid
23,30000,MORTGAGE,3.0,EDUCATION,B,4500,10.62,0,0.15,N,4,Medium Income,0.15,Mid
23,69996,OWN,2.0,VENTURE,B,10000,,0,0.14,N,3,Medium Income,0.142865306588948,Mid
24,23000,RENT,1.0,MEDICAL,C,5000,,0,0.22,N,4,Low Income,0.217391304347826,New
24,75000,MORTGAGE,5.0,HOMEIMPROVEMENT,A,12000,5.99,0,0.16,N,4,High Income,0.16,Mid
26,38400,RENT,7.0,VENTURE,C,3200,13.49,0,0.08,N,2,Medium Income,0.0833333333333333,Experienced
24,72400,MORTGAGE,4.0,EDUCATION,E,25000,17.99,0,0.35,Y,2,High Income,0.345303867403315,Mid
24,74900,MORTGAGE,8.0,HOMEIMPROVEMENT,A,3500,6.39,0,0.05,N,3,High Income,0.0467289719626168,Experienced
23,72000,MORTGAGE,6.0,HOMEIMPROVEMENT,C,12000,13.61,1,0.17,N,4,High Income,0.166666666666667,Experienced
25,60000,OWN,8.0,VENTURE,B,14000,11.12,0,0.23,N,2,Medium Income,0.233333333333333,Experienced
25,18000,RENT,3.0,EDUCATION,C,8500,10.28,1,0.47,Y,4,Low Income,0.472222222222222,Mid
24,35000,RENT,8.0,PERSONAL,A,5000,7.88,0,0.14,N,3,Medium Income,0.142857142857143,Experienced
24,70000,MORTGAGE,1.0,HOMEIMPROVEMENT,B,9000,11.83,0,0.13,N,3,Medium Income,0.128571428571429,New
26,16428,RENT,0.0,MEDICAL,C,2400,12.23,0,0.15,N,3,Low Income,0.14609203798393,New
21,32400,RENT,2.0,VENTURE,C,10000,13.23,1,0.31,Y,3,Medium Income,0.308641975308642,Mid
23,82500,MORTGAGE,0.0,PERSONAL,A,5000,8.49,0,0.06,N,2,High Income,0.0606060606060606,New
24,88000,MORTGAGE,8.0,DEBTCONSOLIDATION,F,30000,18.62,1,0.34,N,3,High Income,0.340909090909091,Experienced
26,150000,MORTGAGE,3.0,VENTURE,B,25000,9.99,0,0.17,N,4,High Income,0.166666666666667,Mid
23,21000,RENT,2.0,VENTURE,C,3000,12.68,0,0.14,N,3,Low Income,0.142857142857143,Mid
25,67000,RENT,9.0,PERSONAL,C,5000,13.92,1,0.07,Y,4,Medium Income,0.0746268656716418,Experienced
22,28000,RENT,6.0,PERSONAL,B,1000,10.25,1,0.04,N,3,Low Income,0.0357142857142857,Experienced
26,33600,RENT,4.0,PERSONAL,D,3300,15.65,0,0.1,Y,2,Medium Income,0.0982142857142857,Mid
25,120000,RENT,1.0,HOMEIMPROVEMENT,A,12000,,0,0.1,N,3,High Income,0.1,New
25,54000,RENT,,HOMEIMPROVEMENT,D,12000,16.77,1,0.22,N,2,Medium Income,0.222222222222222,Experienced
22,65000,MORTGAGE,4.0,EDUCATION,A,9000,9.63,0,0.14,N,3,Medium Income,0.138461538461538,Mid
22,72204,RENT,2.0,EDUCATION,C,6700,13.47,0,0.09,Y,4,High Income,0.0927926430668661,Mid
23,36000,RENT,7.0,PERSONAL,C,1200,13.99,0,0.03,N,3,Medium Income,0.0333333333333333,Experienced
21,60000,MORTGAGE,5.0,EDUCATION,A,6000,6.91,0,0.1,N,2,Medium Income,0.1,Mid
24,54996,RENT,0.0,DEBTCONSOLIDATION,C,12500,12.87,0,0.23,N,2,Medium Income,0.227289257400538,New
25,16000,RENT,0.0,PERSONAL,A,3200,9.32,1,0.2,N,4,Low Income,0.2,New
21,90000,RENT,3.0,EDUCATION,B,4800,9.62,0,0.05,N,2,High Income,0.0533333333333333,Mid
24,72000,RENT,5.0,HOMEIMPROVEMENT,B,8000,10.0,0,0.11,N,2,High Income,0.111111111111111,Mid
22,34992,RENT,1.0,DEBTCONSOLIDATION,B,5000,,0,0.14,N,2,Medium Income,0.142889803383631,New
24,112500,MORTGAGE,3.0,DEBTCONSOLIDATION,C,8600,13.11,0,0.08,N,4,High Income,0.0764444444444444,Mid
26,40000,RENT,10.0,PERSONAL,D,6925,15.99,0,0.17,N,4,Medium Income,0.173125,Experienced
25,42000,RENT,2.0,VENTURE,D,10000,14.91,1,0.24,N,2,Medium Income,0.238095238095238,Mid
22,36000,MORTGAGE,0.0,PERSONAL,B,12375,,0,0.34,N,3,Medium Income,0.34375,New
23,89000,RENT,7.0,EDUCATION,C,7000,,0,0.08,Y,3,High Income,0.0786516853932584,Experienced
21,46000,RENT,2.0,PERSONAL,D,5200,17.27,1,0.11,Y,3,Medium Income,0.11304347826087,Mid
22,30000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,3000,11.49,0,0.1,N,3,Medium Income,0.1,Experienced
23,26000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,7800,10.59,0,0.3,N,3,Low Income,0.3,Mid
21,50000,MORTGAGE,5.0,PERSONAL,C,9000,13.49,0,0.18,N,2,Medium Income,0.18,Mid
22,44094,RENT,1.0,PERSONAL,A,3600,7.37,0,0.08,N,2,Medium Income,0.081643761055926,New
23,30000,RENT,1.0,MEDICAL,A,8400,,1,0.28,N,2,Medium Income,0.28,New
24,46000,MORTGAGE,8.0,PERSONAL,A,2000,7.66,0,0.04,N,2,Medium Income,0.0434782608695652,Experienced
22,75000,MORTGAGE,6.0,VENTURE,D,25000,14.96,0,0.33,Y,3,High Income,0.333333333333333,Experienced
22,30000,RENT,4.0,EDUCATION,B,10000,11.86,1,0.33,N,4,Medium Income,0.333333333333333,Mid
25,26729,RENT,5.0,VENTURE,B,7300,11.14,0,0.27,N,4,Low Income,0.273111601631187,Mid
22,115000,MORTGAGE,6.0,EDUCATION,A,12000,5.99,0,0.1,N,3,High Income,0.104347826086957,Experienced
22,32400,MORTGAGE,1.0,DEBTCONSOLIDATION,A,5500,,0,0.17,N,2,Medium Income,0.169753086419753,New
25,67000,MORTGAGE,9.0,PERSONAL,C,25000,10.91,1,0.37,N,3,Medium Income,0.373134328358209,Experienced
25,96000,MORTGAGE,6.0,VENTURE,C,21000,14.65,0,0.22,N,4,High Income,0.21875,Experienced
24,48720,RENT,,EDUCATION,C,10000,13.85,0,0.21,Y,3,Medium Income,0.205254515599343,Experienced
21,30000,RENT,2.0,VENTURE,B,7000,10.99,0,0.23,N,3,Medium Income,0.233333333333333,Mid
26,175000,RENT,2.0,EDUCATION,B,17000,9.88,0,0.1,N,2,High Income,0.0971428571428571,Mid
25,60000,RENT,1.0,EDUCATION,A,10000,,0,0.17,N,4,Medium Income,0.166666666666667,New
24,48996,RENT,5.0,VENTURE,C,5000,13.79,0,0.1,N,4,Medium Income,0.102049146869132,Mid
22,52320,MORTGAGE,6.0,EDUCATION,D,15000,12.86,0,0.29,N,2,Medium Income,0.286697247706422,Experienced
26,35000,RENT,10.0,EDUCATION,B,12875,,1,0.37,N,3,Medium Income,0.367857142857143,Experienced
25,36000,RENT,1.0,DEBTCONSOLIDATION,D,15000,15.05,1,0.42,Y,2,Medium Income,0.416666666666667,New
22,66614,MORTGAGE,6.0,MEDICAL,E,11000,17.99,1,0.14,Y,2,Medium Income,0.165130453057916,Experienced
22,16800,MORTGAGE,0.0,DEBTCONSOLIDATION,C,4750,13.85,1,0.28,Y,4,Low Income,0.282738095238095,New
21,61464,MORTGAGE,5.0,HOMEIMPROVEMENT,C,4000,,1,0.07,Y,2,Medium Income,0.065078745281791,Mid
24,52728,RENT,4.0,EDUCATION,A,5000,7.74,0,0.09,N,4,Medium Income,0.0948262782582309,Mid
23,55000,OWN,6.0,VENTURE,C,18500,13.16,0,0.34,N,3,Medium Income,0.336363636363636,Experienced
25,48000,RENT,0.0,HOMEIMPROVEMENT,F,3200,,1,0.07,Y,4,Medium Income,0.0666666666666667,New
25,74000,OWN,1.0,MEDICAL,A,16000,8.49,0,0.22,N,3,High Income,0.216216216216216,New
24,82726,MORTGAGE,7.0,HOMEIMPROVEMENT,C,20000,,0,0.24,N,4,High Income,0.241761961173029,Experienced
25,5000,RENT,0.0,EDUCATION,B,1000,9.64,1,0.2,N,4,Low Income,0.2,New
26,46800,MORTGAGE,,PERSONAL,D,6000,14.91,0,0.13,Y,3,Medium Income,0.128205128205128,Experienced
22,38400,MORTGAGE,,PERSONAL,B,5000,11.49,0,0.13,N,3,Medium Income,0.130208333333333,Experienced
22,80000,MORTGAGE,5.0,VENTURE,B,9500,11.71,0,0.12,N,3,High Income,0.11875,Mid
24,156000,MORTGAGE,8.0,PERSONAL,B,15000,10.25,0,0.1,N,2,High Income,0.0961538461538462,Experienced
24,48000,MORTGAGE,8.0,MEDICAL,A,10000,7.49,0,0.21,N,3,Medium Income,0.208333333333333,Experienced
25,43200,RENT,3.0,VENTURE,C,3000,13.8,0,0.07,N,2,Medium Income,0.0694444444444444,Mid
25,80000,RENT,0.0,MEDICAL,B,11200,,0,0.14,N,2,High Income,0.14,New
23,81000,RENT,7.0,EDUCATION,C,18000,13.98,0,0.22,N,4,High Income,0.222222222222222,Experienced
25,76000,RENT,1.0,EDUCATION,A,5000,7.9,0,0.07,N,3,High Income,0.0657894736842105,New
23,135000,MORTGAGE,1.0,EDUCATION,D,12500,15.99,0,0.09,N,4,High Income,0.0925925925925926,New
22,55000,MORTGAGE,6.0,EDUCATION,C,1400,13.49,0,0.03,Y,3,Medium Income,0.0254545454545455,Experienced
22,27500,RENT,1.0,EDUCATION,B,4250,10.99,0,0.15,N,4,Low Income,0.154545454545455,New
25,42000,MORTGAGE,9.0,MEDICAL,A,9100,,0,0.22,N,3,Medium Income,0.216666666666667,Experienced
24,43300,MORTGAGE,2.0,EDUCATION,B,24000,10.62,0,0.55,N,2,Medium Income,0.554272517321016,Mid
25,24996,RENT,8.0,DEBTCONSOLIDATION,C,2500,12.98,0,0.1,N,4,Low Income,0.10001600256041,Experienced
25,72000,MORTGAGE,9.0,VENTURE,A,3200,6.39,0,0.04,N,4,High Income,0.0444444444444444,Experienced
23,138000,MORTGAGE,7.0,VENTURE,B,2700,11.86,0,0.02,N,4,High Income,0.0195652173913043,Experienced
